id,longitude,latitude,state_name,state_abbrev,county_name,fips,bt23_scenario,resource_price,resource_type,resource,resource_amount,resource_units,data_source,data_source_url
82,-120.519262651801,38.4445447322808,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.17233208,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
83,-120.647808821001,38.4950091534714,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.27759653,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
84,-120.55062073140499,38.479691939966294,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.16469271,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
85,-120.821509736607,38.543209332868706,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.04662987,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
86,-120.75120732285801,38.4025581835655,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.12709118,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
87,-120.65793531895099,38.3679483366831,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.16131951,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
88,-120.228543383717,38.499652401329,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.05952749,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
89,-120.93714902264601,38.3686223709054,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.055658203,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
90,-120.75005678193399,38.4598147381309,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.1367148,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
91,-120.580736642251,38.4330627416324,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.28821227,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
92,-120.654264030368,38.4649458912815,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.28394613,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
93,-120.698320465945,38.460041435721294,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.22461706,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
94,-120.896155955506,38.2609788489444,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.07669125,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
95,-120.685799089126,38.4200312214832,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.49616164,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
96,-120.651199636535,38.3990710152887,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.287617,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
97,-120.991447009081,38.473148283023896,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.025299182,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
98,-120.699356984092,38.510436948081704,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.21251315,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
99,-120.383857100443,38.4829444433814,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.10040303,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
100,-120.60420358391501,38.475827033278605,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.34238228,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
101,-120.86728629986,38.321093128120204,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.95045555,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
102,-120.895296883165,38.2520973159867,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.43851918,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
